PRODUCTID,Product Name,Product Owner,Product Code,Product Active,Product Manufacturer,Product Category,Created Time,Modified Time,Cost,Taxable,Commission Rate,Quantity Ordered,Quantity In Stock,Reorder Level,Quantity In Demand,Cost of Stocks in hand,Need Replenishment
16000650,Labrys,Tina Thomas,P651,Yes,LexPon Inc.,Home maintenance,"27 Jun, 2019 03:37:47","15 Mar, 2020 10:39:58","$1,252.71",Yes,$52.43,2,32,20,7,"$40,086.72",No
16000651,Leaf and parabolic leaf spring,Augustine Paul,P652,Yes,MetBeat Corp,Home maintenance,"03 Apr, 2021 09:40:58","04 Apr, 2021 10:13:36","$1,190.08",Yes,$84.76,19,34,20,10,"$40,462.72",No
16000652,Lemon / Lime juice,Tina Thomas,P653,Yes,AltvetPet Inc.,Home maintenance,"18 Apr, 2019 03:59:53","07 Dec, 2020 07:37:09",$564.51,No,$67.88,43,26,30,12,"$14,677.26",Yes
16000653,Lemons / Limes,Tina Thomas,P654,Yes,Indiana Ltd.,Home maintenance,"28 Aug, 2020 05:30:26","07 Feb, 2021 01:31:15",$167.60,No,$90.96,14,18,30,19,"$3,016.80",Yes
16000654,License plate bracket,Roger Terrence,P655,No,Indiana Ltd.,Home maintenance,"22 Jul, 2019 03:19:58","23 Aug, 2020 08:09:57",$191.18,Yes,$62.52,30,17,20,3,"$3,250.06",Yes
16000655,License plate lamp,Rozario Diego,P656,No,NYC Ltd.,Home maintenance,"08 Sep, 2019 09:35:16","08 Oct, 2019 10:32:19",$458.14,No,$22.57,41,29,30,3,"$13,286.06",Yes
16000656,Light sensor,Roger Terrence,P657,Yes,Lamport Corp,Home maintenance,"03 Nov, 2020 05:39:50","12 Nov, 2020 05:33:35",$680.82,Yes,$36.25,19,13,10,3,"$8,850.66",No
16000657,Lighter,Santa Cruz Clara,P658,No,AltvetPet Inc.,Home maintenance,"28 Aug, 2020 07:21:49","06 Apr, 2021 02:15:57","$1,098.46",No,$79.57,22,36,10,10,"$39,544.56",No
16000658,List of Dyson products,Pete Zachariah,P659,No,LexPon Inc.,Home maintenance,"15 Oct, 2019 12:14:51","25 Jan, 2021 04:18:42",$632.91,Yes,$3.49,36,11,10,12,"$6,962.01",No
16000659,Load-sensing valve,Rozario Diego,P660,Yes,MetBeat Corp,Home maintenance,"10 Jun, 2019 11:15:45","10 Jan, 2021 05:16:32","$1,579.87",Yes,$96.24,41,16,30,11,"$25,277.92",Yes
16000660,Lobster,Augustine Paul,P661,No,"Johnes Inc.,",Home maintenance,"28 May, 2019 05:58:45","03 Mar, 2020 07:25:54","$1,747.94",Yes,$92.79,48,22,20,3,"$38,454.68",No
16000661,Lochaber axe,Tina Thomas,P662,No,Lamport Corp,Home maintenance,"27 Apr, 2019 06:59:22","29 Dec, 2019 06:19:06",$336.34,Yes,$29.92,10,7,10,14,"$2,354.38",Yes
16000662,Lock picking,Jasmine Frank,P663,Yes,MetBeat Corp,Home maintenance,"08 Jul, 2020 10:02:03","19 Dec, 2020 08:12:18",$251.16,No,$45.94,33,10,10,11,"$2,511.60",No
16000663,Lollipops,Pete Zachariah,P664,No,Lamport Corp,Home maintenance,"04 Jun, 2019 03:07:10","23 Aug, 2019 09:36:24",$779.44,No,$86.11,7,34,10,15,"$26,500.96",No
16000664,Long-bearded axe,Tina Thomas,P665,Yes,"Johnes Inc.,",Home maintenance,"26 Nov, 2020 06:04:02","03 Apr, 2021 10:05:07",$928.71,No,$58.91,19,6,10,8,"$5,572.26",Yes
16000665,Lotion Fries / Tater tots,Harold Pawlan,P666,Yes,Lamport Corp,Home maintenance,"02 Oct, 2019 08:22:23","27 Sep, 2020 02:13:25",$488.35,No,$26.79,47,20,10,18,"$9,767.00",No
16000666,Loy (spade),Pete Zachariah,P667,No,Indiana Ltd.,Home maintenance,"05 Mar, 2021 09:37:00","22 Mar, 2021 06:13:47",$633.22,Yes,$49.22,3,30,20,18,"$18,996.60",No
16000667,Lumia 1020,Tina Thomas,P668,No,AltvetPet Inc.,Home maintenance,"23 Aug, 2019 05:10:38","15 Feb, 2020 01:45:37","$1,464.63",No,$26.59,15,29,10,9,"$42,474.27",No
16000668,Lumia 1320,Lazar Mathew,P669,No,AltvetPet Inc.,Home maintenance,"09 Dec, 2019 07:15:38","01 Apr, 2021 04:18:33",$455.01,Yes,$46.08,37,39,20,17,"$17,745.39",No
16000669,Lumia 1520,Jasmine Frank,P670,No,Indiana Ltd.,Home maintenance,"23 Oct, 2020 06:17:49","14 Apr, 2021 03:02:57","$1,286.05",No,$16.42,47,4,10,3,"$5,144.20",Yes
16000670,Lumia 2520,Tina Thomas,P671,No,Indiana Ltd.,Home maintenance,"20 Jul, 2019 10:11:18","23 Mar, 2020 10:50:16","$1,971.02",Yes,$19.43,17,5,10,4,"$9,855.10",Yes
16000671,Lumia 505,Lazar Mathew,P672,No,AltvetPet Inc.,Home maintenance,"10 Sep, 2020 03:44:07","16 Nov, 2020 09:13:58","$1,291.97",Yes,$58.27,17,25,30,10,"$32,299.25",Yes
16000672,Lumia 510,Tina Thomas,P673,Yes,Lamport Corp,Home maintenance,"15 Jun, 2019 11:05:18","05 Nov, 2019 05:40:00",$555.77,Yes,$88.64,9,37,10,1,"$20,563.49",No
16000673,Lumia 520,Santa Cruz Clara,P674,No,AltvetPet Inc.,Home maintenance,"02 Mar, 2021 09:13:39","29 Mar, 2021 07:13:38",$939.65,Yes,$59.27,40,6,10,6,"$5,637.90",Yes
16000674,Lumia 525,David Love,P675,No,AltvetPet Inc.,Home maintenance,"20 Jan, 2020 12:57:24","29 Jan, 2020 07:42:22",$918.46,No,$82.94,38,18,30,16,"$16,532.28",Yes
16000675,Lumia 530,Thomas Mondrake,P676,Yes,MetBeat Corp,Home maintenance,"28 May, 2020 06:03:04","02 Jun, 2020 11:48:52","$1,768.00",Yes,$41.32,36,9,10,10,"$15,912.00",Yes
16000676,Lumia 530 Dual SIM,Thomas Mondrake,P677,Yes,NYC Ltd.,Home maintenance,"08 Aug, 2020 10:35:26","19 Aug, 2020 01:50:52","$1,615.41",No,$11.93,32,10,30,17,"$16,154.10",Yes
16000677,Lumia 610,Pete Zachariah,P678,Yes,NYC Ltd.,Home maintenance,"10 Jun, 2020 06:33:20","26 Nov, 2020 06:47:45",$576.35,Yes,$9.00,8,26,20,15,"$14,985.10",No
16000678,Lumia 610 NFC,Santa Cruz Clara,P679,No,MetBeat Corp,Home maintenance,"28 Jan, 2021 11:12:43","25 Mar, 2021 05:37:50","$1,122.78",Yes,$47.66,28,11,30,11,"$12,350.58",Yes
16000679,Lumia 620,Augustine Paul,P680,Yes,LexPon Inc.,Home maintenance,"15 Jun, 2020 07:50:37","18 Aug, 2020 05:00:41",$975.24,Yes,$38.74,16,23,20,17,"$22,430.52",No
16000680,Lumia 625,Thomas Mondrake,P681,Yes,MetBeat Corp,Home maintenance,"11 Oct, 2019 10:03:38","09 Mar, 2021 09:46:38","$1,403.22",No,$65.81,25,8,20,19,"$11,225.76",Yes
16000681,Lumia 630,Rozario Diego,P682,Yes,AltvetPet Inc.,Home maintenance,"17 Apr, 2021 02:59:01","21 Apr, 2021 07:09:01",$938.56,Yes,$45.16,22,4,20,10,"$3,754.24",Yes
16000682,Lumia 630 Dual SIM,Santa Cruz Clara,P683,Yes,Lamport Corp,Home maintenance,"13 Oct, 2019 08:05:25","12 Feb, 2021 08:42:26",$292.50,Yes,$74.10,47,18,30,14,"$5,265.00",Yes
16000683,Lumia 635,Thomas Mondrake,P684,Yes,"Johnes Inc.,",Home maintenance,"14 May, 2019 05:25:03","01 Oct, 2019 11:43:55",$972.34,No,$24.03,31,21,30,9,"$20,419.14",Yes
16000684,Lumia 638,Rozario Diego,P685,No,Lamport Corp,Home maintenance,"10 Jul, 2019 04:15:34","28 Mar, 2020 08:03:44",$910.72,Yes,$73.19,2,31,30,17,"$28,232.32",No
16000685,Lumia 710,Thomas Mondrake,P686,No,"Johnes Inc.,",Home maintenance,"21 May, 2020 02:27:25","13 Dec, 2020 11:43:22","$1,887.86",Yes,$95.51,44,4,10,12,"$7,551.44",Yes
16000686,Lumia 710 T-Mobile,Lazar Mathew,P687,Yes,Indiana Ltd.,Home maintenance,"29 Sep, 2019 01:05:21","11 Nov, 2020 08:10:18","$1,095.74",No,$21.14,31,6,30,9,"$6,574.44",Yes
16000687,Lumia 720,Tina Thomas,P688,No,MetBeat Corp,Home maintenance,"28 Jan, 2020 04:41:43","24 Aug, 2020 02:09:11","$1,465.05",Yes,$78.32,49,14,20,16,"$20,510.70",Yes
16000688,Lumia 730 Dual SIM,David Love,P689,Yes,MetBeat Corp,Home maintenance,"06 Oct, 2019 07:49:17","16 Aug, 2020 07:25:16",$588.00,Yes,$26.41,45,28,30,8,"$16,464.00",Yes
16000689,Lumia 735,Tina Thomas,P690,Yes,NYC Ltd.,Home maintenance,"28 Sep, 2019 05:53:21","18 Apr, 2020 12:29:23",$790.07,No,$84.73,14,13,20,2,"$10,270.91",Yes
16000690,Lumia 800,Thomas Mondrake,P691,Yes,Lamport Corp,Home maintenance,"09 Jun, 2019 02:38:55","09 Jun, 2020 01:22:33","$1,536.21",Yes,$40.52,43,36,30,9,"$55,303.56",No
16000691,Lumia 810,Augustine Paul,P692,Yes,AltvetPet Inc.,Home maintenance,"19 Apr, 2021 10:08:30","22 Apr, 2021 01:14:53",$727.23,No,$34.86,43,7,20,10,"$5,090.61",Yes
16000692,Lumia 820,Augustine Paul,P693,Yes,NYC Ltd.,Home maintenance,"05 Aug, 2019 08:01:58","27 Dec, 2020 08:53:21","$1,693.47",No,$59.63,43,17,30,13,"$28,788.99",Yes
16000693,Lumia 822,Harold Pawlan,P694,No,"Johnes Inc.,",Home maintenance,"14 Oct, 2020 11:17:07","27 Nov, 2020 02:46:32",$584.64,No,$92.00,13,2,30,15,"$1,169.28",Yes
16000694,Lumia 830,David Love,P695,No,MetBeat Corp,Home maintenance,"27 Mar, 2021 08:55:27","18 Apr, 2021 04:57:16","$1,775.38",No,$25.79,39,37,10,17,"$65,689.06",No
16000695,Lumia 900,Roger Terrence,P696,Yes,MetBeat Corp,Home maintenance,"18 Nov, 2019 12:02:01","21 Dec, 2019 05:46:59",$916.55,No,$54.97,46,19,20,6,"$17,414.45",Yes
16000696,Lumia 900 AT&amp;T,Tina Thomas,P697,No,Indiana Ltd.,Home maintenance,"11 Jul, 2019 05:49:02","22 Dec, 2019 10:24:11","$1,824.31",No,$71.72,28,1,10,16,"$1,824.31",Yes
16000697,Lumia 920,Jasmine Frank,P698,No,LexPon Inc.,Home maintenance,"06 May, 2019 04:42:30","14 Feb, 2020 12:38:06","$1,863.78",Yes,$8.42,16,3,10,2,"$5,591.34",Yes
16000698,Lumia 925,Thomas Mondrake,P699,Yes,Indiana Ltd.,Home maintenance,"29 May, 2019 07:15:57","08 Feb, 2021 11:10:53","$1,622.78",No,$2.09,48,38,10,18,"$61,665.64",No
16000699,Lumia 928,Roger Terrence,P700,Yes,MetBeat Corp,Home maintenance,"15 Dec, 2020 04:30:21","19 Apr, 2021 05:59:03","$1,841.38",Yes,$2.61,15,22,10,14,"$40,510.36",No
16000700,Lumia 930,Rozario Diego,P701,No,AltvetPet Inc.,Home maintenance,"04 Oct, 2020 05:40:20","20 Mar, 2021 06:14:40",$725.21,No,$31.93,42,7,20,13,"$5,076.47",Yes
16000701,Lumia Icon,Harold Pawlan,P702,No,Lamport Corp,Home maintenance,"26 Feb, 2020 11:25:36","24 Dec, 2020 01:03:31","$1,744.93",Yes,$4.57,16,15,30,11,"$26,173.95",Yes
16000702,Lunchmeat,Augustine Paul,P703,Yes,Lamport Corp,Home maintenance,"19 Feb, 2020 10:20:29","14 Jun, 2020 05:17:14","$1,986.73",Yes,$9.87,5,17,30,3,"$33,774.41",Yes
16000703,M-1x1 Structural Panel,Rozario Diego,P704,Yes,Lamport Corp,Home maintenance,"19 Sep, 2020 09:06:29","12 Dec, 2020 01:31:48","$1,663.50",Yes,$60.24,38,39,10,10,"$64,876.50",No
16000704,M-2x2 Structural Panel,Tina Thomas,P705,Yes,Lamport Corp,Home maintenance,"22 Jul, 2020 03:52:30","17 Sep, 2020 11:39:30",$913.74,Yes,$14.36,39,24,20,1,"$21,929.76",No
16000705,M-Beam 200 I-Beam,Tina Thomas,P706,Yes,AltvetPet Inc.,Home maintenance,"31 Jul, 2020 08:58:08","10 Oct, 2020 11:11:27",$428.47,No,$79.90,44,5,10,3,"$2,142.35",Yes
16000706,M-Beam 200 I-Beam Pocket Edition,Thomas Mondrake,P707,Yes,Lamport Corp,Home maintenance,"27 Apr, 2020 02:38:17","30 Aug, 2020 02:42:13",$550.41,No,$73.84,38,26,20,8,"$14,310.66",No
16000707,M-Beam 650 I-Beam,Pete Zachariah,P708,Yes,NYC Ltd.,Home maintenance,"14 Jan, 2021 12:01:32","03 Mar, 2021 07:50:41","$1,512.25",No,$25.77,14,2,20,5,"$3,024.50",Yes
16000708,MPL-50,Lazar Mathew,P709,No,Lamport Corp,Home maintenance,"04 Sep, 2019 06:30:10","11 Mar, 2021 08:52:40","$1,973.43",No,$84.02,45,18,10,7,"$35,521.74",No
16000709,Mac & cheese,Tina Thomas,P710,Yes,AltvetPet Inc.,Home maintenance,"25 Dec, 2019 11:12:06","22 Jan, 2021 09:07:29","$1,399.35",No,$61.93,35,27,30,9,"$37,782.45",Yes
16000710,Main harness,Santa Cruz Clara,P711,No,"Johnes Inc.,",Home maintenance,"03 Sep, 2019 05:44:44","01 Aug, 2020 03:55:18",$870.92,Yes,$69.28,5,4,30,1,"$3,483.68",Yes
16000711,Malted milk,David Love,P712,Yes,Indiana Ltd.,Home maintenance,"03 Apr, 2021 02:53:56","12 Apr, 2021 04:53:19","$1,141.39",No,$54.26,16,6,30,9,"$6,848.34",Yes
16000712,Mambele (knives),Augustine Paul,P713,No,AltvetPet Inc.,Home maintenance,"07 Jul, 2019 04:07:12","24 Feb, 2020 07:17:09",$213.94,Yes,$11.41,4,21,20,17,"$4,492.74",No
16000713,Mandarina Duck,Tina Thomas,P714,Yes,Lamport Corp,Home maintenance,"25 Sep, 2019 08:37:07","05 Oct, 2020 12:49:54",$239.16,No,$61.61,41,34,10,16,"$8,131.44",No
16000714,Mandarina Duck Moon,Harold Pawlan,P715,Yes,LexPon Inc.,Home maintenance,"07 Jun, 2020 05:36:18","09 Jun, 2020 10:07:35",$683.40,No,$86.61,14,34,30,4,"$23,235.60",No
16000715,Masonry oven,Augustine Paul,P716,Yes,Indiana Ltd.,Home maintenance,"07 Nov, 2020 09:36:24","26 Feb, 2021 04:43:08","$1,511.64",No,$37.88,12,26,20,8,"$39,302.64",No
16000716,Masonry trowel,Roger Terrence,P717,Yes,MetBeat Corp,Home maintenance,"26 Oct, 2019 01:31:25","27 Jul, 2020 02:14:25",$843.88,No,$88.27,46,4,20,2,"$3,375.52",Yes
16000717,Mass flow sensorStarting system    Starter,Pete Zachariah,P718,Yes,Lamport Corp,Home maintenance,"31 Mar, 2020 04:12:57","30 Nov, 2020 08:38:03","$1,202.70",Yes,$39.60,16,31,30,5,"$37,283.70",No
16000718,Master stock,Rozario Diego,P719,Yes,NYC Ltd.,Home maintenance,"13 Oct, 2020 01:24:33","22 Jan, 2021 11:11:02",$528.40,No,$92.72,45,27,20,4,"$14,266.80",No
16000719,Matchbook,David Love,P720,No,"Johnes Inc.,",Home maintenance,"02 Apr, 2020 04:02:33","13 Apr, 2020 02:03:20",$619.27,Yes,$90.48,4,8,20,19,"$4,954.16",Yes
16000720,Mattock,Pete Zachariah,P721,Yes,Indiana Ltd.,Home maintenance,"06 Feb, 2020 07:10:48","12 Nov, 2020 10:11:20",$502.28,No,$70.95,10,17,20,16,"$8,538.76",Yes
16000721,Mayonnaise,Jasmine Frank,P722,Yes,"Johnes Inc.,",Home maintenance,"23 Nov, 2019 09:34:33","16 Mar, 2020 09:17:13","$1,664.03",No,$37.54,12,28,20,11,"$46,592.84",No
16000722,Meat,Rozario Diego,P723,Yes,LexPon Inc.,Home maintenance,"20 Aug, 2020 10:44:13","12 Dec, 2020 12:31:42","$1,538.49",Yes,$88.00,27,31,30,7,"$47,693.19",No
16000723,Meat extenders,Tina Thomas,P724,No,MetBeat Corp,Home maintenance,"06 Sep, 2019 04:48:11","17 Apr, 2020 05:24:34","$1,775.09",Yes,$49.53,27,19,20,5,"$33,726.71",Yes
16000724,Meat extract,David Love,P725,Yes,AltvetPet Inc.,Home maintenance,"13 May, 2020 05:17:01","09 Sep, 2020 02:28:23",$816.58,Yes,$31.50,42,16,10,7,"$13,065.28",No
16000725,Meat hook,David Love,P726,No,"Johnes Inc.,",Home maintenance,"21 Feb, 2021 06:41:43","17 Apr, 2021 12:36:47",$807.46,Yes,$45.50,49,19,10,4,"$15,341.74",No
16000726,Mess kit,Rozario Diego,P727,No,LexPon Inc.,Home maintenance,"03 May, 2020 12:48:27","25 Dec, 2020 02:55:09",$280.23,No,$46.03,5,20,30,19,"$5,604.60",Yes
16000727,Metering valve,David Love,P728,No,"Johnes Inc.,",Home maintenance,"30 Sep, 2020 02:57:42","25 Dec, 2020 10:02:30",$422.57,Yes,$81.49,45,12,10,18,"$5,070.84",No
16000728,Milk,Lazar Mathew,P729,Yes,"Johnes Inc.,",Home maintenance,"02 Mar, 2021 01:34:07","24 Mar, 2021 10:56:36",$549.95,Yes,$48.43,23,8,20,11,"$4,399.60",Yes
16000729,Mincemeat,Lazar Mathew,P730,No,LexPon Inc.,Home maintenance,"23 Feb, 2021 02:43:54","18 Mar, 2021 04:38:25","$1,377.86",No,$63.23,14,23,20,14,"$31,690.78",No
16000730,Mint,Jasmine Frank,P731,Yes,AltvetPet Inc.,Home maintenance,"27 Sep, 2019 08:17:35","07 Aug, 2020 02:31:40",$937.67,Yes,$60.02,9,37,20,12,"$34,693.79",No
16000731,Mirepoix (cuisine),Santa Cruz Clara,P732,No,AltvetPet Inc.,Home maintenance,"11 Jun, 2019 08:41:41","22 Sep, 2019 09:53:38","$1,917.08",No,$83.37,15,31,10,19,"$59,429.48",No
16000732,Mirror,Augustine Paul,P733,No,Lamport Corp,Home maintenance,"16 Aug, 2019 03:37:43","06 Mar, 2021 08:46:00","$1,792.00",Yes,$10.56,26,28,10,3,"$50,176.00",No
16000733,Miss Sixty,David Love,P734,No,NYC Ltd.,Home maintenance,"28 Oct, 2019 04:39:43","11 Feb, 2020 09:48:49",$415.79,No,$94.24,47,24,20,10,"$9,978.96",No
16000734,Miss Sixty 2009,David Love,P735,Yes,LexPon Inc.,Home maintenance,"01 Aug, 2019 12:02:39","16 Nov, 2019 10:23:29","$1,266.29",No,$92.18,22,11,10,12,"$13,929.19",No
16000735,Mixers,Santa Cruz Clara,P736,No,Indiana Ltd.,Home maintenance,"30 Sep, 2020 02:43:20","03 Mar, 2021 03:45:29",$129.80,Yes,$41.37,43,10,30,19,"$1,298.00",Yes
16000736,Mk1 Cockpit,Santa Cruz Clara,P737,No,"Johnes Inc.,",Home maintenance,"20 Nov, 2020 05:41:32","09 Mar, 2021 01:57:41",$312.91,Yes,$44.46,20,30,30,16,"$9,387.30",No
16000737,Mk1 Fuselage - Intake,Harold Pawlan,P738,Yes,Indiana Ltd.,Home maintenance,"02 Jul, 2019 11:31:03","03 Nov, 2020 08:11:16","$1,335.18",No,$53.67,36,4,20,5,"$5,340.72",Yes
16000738,Mk1 Inline Cockpit,Lazar Mathew,P739,No,"Johnes Inc.,",Home maintenance,"11 Jun, 2019 09:20:52","14 Aug, 2020 09:08:20","$1,165.00",No,$92.81,46,15,20,11,"$17,475.00",Yes
16000739,Mk1 Lander Can,Jasmine Frank,P740,No,NYC Ltd.,Home maintenance,"28 Jul, 2019 07:34:27","16 Oct, 2020 09:31:38",$465.74,Yes,$58.24,49,11,30,18,"$5,123.14",Yes
16000740,Mk1-2 Command Pod,Rozario Diego,P741,Yes,"Johnes Inc.,",Home maintenance,"13 Sep, 2019 07:30:06","25 Nov, 2019 03:11:44",$421.58,Yes,$63.93,47,14,30,17,"$5,902.12",Yes
16000741,Mk2 Cargo Bay CRG-04,Jasmine Frank,P742,Yes,NYC Ltd.,Home maintenance,"08 Jul, 2019 06:05:26","13 Nov, 2019 06:57:24","$1,935.71",Yes,$81.07,39,13,30,1,"$25,164.23",Yes
16000742,Mk2 Cargo Bay CRG-08,Harold Pawlan,P743,Yes,AltvetPet Inc.,Home maintenance,"16 Apr, 2021 08:53:49","18 Apr, 2021 11:16:31",$733.34,Yes,$13.44,20,12,10,4,"$8,800.08",No
16000743,Mk2 Clamp-O-Tron[Note 1],Augustine Paul,P744,Yes,Lamport Corp,Home maintenance,"06 Mar, 2020 01:44:20","09 Feb, 2021 01:48:03",$310.68,Yes,$90.20,2,28,10,13,"$8,699.04",No
16000744,Mk2 Cockpit,Tina Thomas,P745,Yes,Lamport Corp,Home maintenance,"24 Aug, 2019 03:19:50","08 Nov, 2019 08:55:56",$912.22,No,$42.68,40,18,20,16,"$16,419.96",Yes
16000745,Mk2 Crew Cabin,Roger Terrence,P746,No,"Johnes Inc.,",Home maintenance,"14 Oct, 2019 07:11:53","30 Mar, 2020 06:44:52",$595.05,No,$2.15,7,26,20,8,"$15,471.30",No
16000746,Mk2 Drone Core,Santa Cruz Clara,P747,Yes,Indiana Ltd.,Home maintenance,"01 Aug, 2019 03:17:10","27 Feb, 2021 08:29:25","$1,959.28",Yes,$25.57,18,2,20,10,"$3,918.56",Yes
16000747,Mk2 Inline Cockpit,Augustine Paul,P748,No,Lamport Corp,Home maintenance,"20 May, 2019 08:54:24","26 Mar, 2020 02:03:48","$1,031.92",No,$93.71,13,28,30,11,"$28,893.76",Yes
16000748,Mk2 Lander-can,Tina Thomas,P749,No,MetBeat Corp,Home maintenance,"11 Mar, 2021 04:39:41","16 Apr, 2021 02:25:22",$860.03,No,$33.58,38,12,20,2,"$10,320.36",Yes
16000749,Mk3 Cargo Bay CRG-100,Pete Zachariah,P750,No,"Johnes Inc.,",Home maintenance,"17 Apr, 2019 05:15:37","03 Aug, 2019 02:28:45","$1,171.39",No,$36.05,25,22,20,11,"$25,770.58",No
16000750,Mk3 Cargo Bay CRG-25,Rozario Diego,P751,Yes,Indiana Ltd.,Home maintenance,"10 Oct, 2020 06:38:35","23 Feb, 2021 08:21:16",$535.56,Yes,$73.96,30,22,20,16,"$11,782.32",No
16000751,Mk3 Cargo Bay CRG-50,Harold Pawlan,P752,No,Indiana Ltd.,Home maintenance,"02 Jul, 2020 08:12:00","08 Apr, 2021 02:20:25",$255.91,Yes,$55.77,16,20,10,12,"$5,118.20",No
16000752,Mk3 Cockpit,Jasmine Frank,P753,Yes,AltvetPet Inc.,Home maintenance,"28 Jul, 2020 06:46:16","21 Apr, 2021 05:43:29","$1,563.76",No,$51.15,16,30,30,6,"$46,912.80",No
16000753,Mk3 Passenger Module,Pete Zachariah,P754,No,Indiana Ltd.,Home maintenance,"22 Jun, 2020 04:47:40","20 Jan, 2021 02:26:55","$1,718.79",Yes,$38.28,1,29,10,4,"$49,844.91",No
16000754,Modular Girder Adapter,Jasmine Frank,P755,Yes,"Johnes Inc.,",Home maintenance,"24 Dec, 2020 06:48:32","26 Jan, 2021 09:34:47","$1,555.21",Yes,$89.63,45,36,10,10,"$55,987.56",No
16000755,Modular Girder Segment,Augustine Paul,P756,No,NYC Ltd.,Home maintenance,"29 Oct, 2020 12:45:00","08 Jan, 2021 04:41:58","$1,149.60",No,$5.14,41,23,20,9,"$26,440.80",No
16000756,Modular Girder Segment XL,Rozario Diego,P757,No,Indiana Ltd.,Home maintenance,"28 Feb, 2021 05:07:12","01 Mar, 2021 09:29:13","$1,906.68",No,$41.86,26,9,10,13,"$17,160.12",Yes
16000757,Moisturizing lotion,Santa Cruz Clara,P758,No,Indiana Ltd.,Home maintenance,"28 Apr, 2020 03:24:40","12 Sep, 2020 09:39:22",$971.95,No,$75.15,39,2,10,19,"$1,943.90",Yes
16000758,Mop head / Vacuum bags Lettuce / Greens,Jasmine Frank,P759,Yes,"Johnes Inc.,",Home maintenance,"22 May, 2020 01:46:54","27 Sep, 2020 02:42:33","$1,030.71",No,$17.96,18,12,10,19,"$12,368.52",No
16000759,Mount and mounting,Roger Terrence,P760,Yes,LexPon Inc.,Home maintenance,"02 Feb, 2020 07:42:18","30 Mar, 2021 06:25:52","$1,215.75",Yes,$63.91,11,31,10,14,"$37,688.25",No
16000760,Mounting,Tina Thomas,P761,No,Lamport Corp,Home maintenance,"17 Aug, 2020 02:46:02","26 Oct, 2020 12:19:31",$948.13,Yes,$18.54,23,27,20,6,"$25,599.51",No
16000761,Mouthwash,Augustine Paul,P762,Yes,NYC Ltd.,Home maintenance,"26 Aug, 2020 01:23:10","03 Oct, 2020 08:11:52","$1,275.72",Yes,$66.84,47,15,20,18,"$19,135.80",Yes
16000762,Muffler (silencer),Tina Thomas,P763,Yes,LexPon Inc.,Home maintenance,"30 Aug, 2020 08:57:59","23 Sep, 2020 04:13:48",$967.46,No,$54.47,37,33,20,7,"$31,926.18",No
16000763,Multi-tool,Lazar Mathew,P764,No,"Johnes Inc.,",Home maintenance,"30 Apr, 2020 12:28:52","05 Jul, 2020 12:09:26",$895.68,Yes,$30.90,45,24,30,16,"$21,496.32",Yes
16000764,Multicooker,Harold Pawlan,P765,No,MetBeat Corp,Home maintenance,"17 Jul, 2019 05:27:38","30 May, 2020 06:56:33",$454.27,Yes,$3.49,34,12,30,12,"$5,451.24",Yes
16000765,Mural,Lazar Mathew,P766,No,MetBeat Corp,Home maintenance,"26 Dec, 2020 12:15:12","28 Mar, 2021 05:42:26",$795.15,No,$4.23,29,32,30,6,"$25,444.80",No
16000766,Mussels,Pete Zachariah,P767,Yes,MetBeat Corp,Home maintenance,"12 Jun, 2019 05:33:59","14 Jan, 2020 12:40:33","$1,508.01",No,$24.37,18,39,30,11,"$58,812.39",No
16000767,Mustard (condiment),Pete Zachariah,P768,Yes,"Johnes Inc.,",Home maintenance,"09 Sep, 2020 07:35:30","16 Mar, 2021 07:06:22",$718.26,No,$66.69,7,25,30,11,"$17,956.50",Yes
16000768,Mystery Goo™ Containment Unit,Santa Cruz Clara,P769,Yes,Indiana Ltd.,Home maintenance,"15 Oct, 2019 10:46:48","24 Feb, 2020 05:47:32","$1,125.85",Yes,$60.84,35,24,20,1,"$27,020.40",No
16000769,N1,David Love,P770,No,Lamport Corp,Home maintenance,"12 May, 2019 07:40:21","04 Nov, 2019 03:56:53","$1,923.79",Yes,$56.21,9,15,20,3,"$28,856.85",Yes
16000770,N8,Tina Thomas,P771,Yes,Indiana Ltd.,Home maintenance,"19 Oct, 2020 06:41:26","21 Feb, 2021 02:12:47",$277.34,No,$27.99,37,22,10,14,"$6,101.48",No
16000771,N86 8MP,Santa Cruz Clara,P772,Yes,MetBeat Corp,Home maintenance,"01 Jun, 2019 01:56:55","09 Dec, 2019 02:22:48",$272.62,No,$69.80,23,3,30,4,$817.86,Yes
16000772,N9,Rozario Diego,P773,Yes,MetBeat Corp,Home maintenance,"23 Aug, 2020 12:13:29","10 Nov, 2020 05:55:24","$1,837.00",No,$70.96,11,19,20,8,"$34,903.00",Yes
16000773,N900,Santa Cruz Clara,P774,Yes,MetBeat Corp,Home maintenance,"01 Apr, 2020 07:07:28","11 Nov, 2020 05:19:30","$1,318.60",No,$27.50,18,39,10,4,"$51,425.40",No
16000774,N950,Santa Cruz Clara,P775,Yes,AltvetPet Inc.,Home maintenance,"23 Jun, 2019 02:47:00","15 Sep, 2020 05:50:48","$1,502.18",No,$12.87,1,5,30,11,"$7,510.90",Yes
16000775,N97 mini,David Love,P776,Yes,NYC Ltd.,Home maintenance,"18 Jun, 2019 12:09:41","03 Nov, 2020 06:21:56","$1,022.85",Yes,$50.50,40,3,20,11,"$3,068.55",Yes
